reviewerID,reviewerName,date(YYYYMMDD),reviewCount,Avgrating,avg_wordcount,sum_helpful_votes,sum_unhelpful_votes,overall_helpfulness
A39K52QDP4C3ZS,Peter Brockie,20111129,49,4.591836734693878,170.87755102040816,246,21,225
A39KBWLS6TURMR,Julie Miller,20100129,25,3.2,54.72,43,36,7
A39L35PUI58CFY,"Bubbles-Desmo ""Danny Truong""",20071228,26,4.3076923076923075,133.6153846153846,33,8,25
A39LRLKACX89IP,Courtland J. Carpenter,20030707,41,4.146341463414634,480.0243902439024,319,63,256
A39LRXD7THXB4B,"M. Williams ""MBW""",20060924,24,5.0,66.375,27,3,24
A39M1VLKHWD3EO,"Hawkman ""Hawk""",20100111,25,3.8,79.0,25,11,14
A39N0BN4B2Q7F,"Amazoner ""reader, thinker, doer""",20090331,25,2.76,168.4,140,695,-555
A39NEMK0UIVUI4,"James D. Atchley ""Desktop Manager""",20090327,28,4.178571428571429,39.75,9,3,6
A39NGYK97FBZM3,"J. B Kraft ""lonestargazer""",20060416,36,3.8055555555555554,378.6111111111111,208,16,192
A39OM6SPWHS3FK,Neil Collins,20140127,30,4.566666666666666,90.63333333333334,10,2,8
A39P9MWS8L0FZH,Bruce Yarbor,20090113,22,4.954545454545454,51.95454545454545,12,2,10
A39PJ20IDNCH27,Fel Angel,20110113,28,4.535714285714286,43.17857142857143,5,18,-13
A39Q5JH09VUMR5,"ksuwildkat ""ksuwildkat""",20020102,24,4.625,336.5,512,31,481
A39QJHWQZCQQRT,"J. Sayson ""j1tanamera""",20080722,31,4.354838709677419,86.09677419354838,66,23,43
A39QYCBKS4D6E7,Tim Case,20140118,40,4.875,66.775,4,5,-1
A39RYTM5FN8OY2,SL,20071010,40,3.775,99.6,477,70,407
A39T0L7SX0BQ8R,"Bryan ""Never late for supper""",20060424,36,3.8055555555555554,96.13888888888889,102,17,85
A39TF3CW0JEK3H,"Santosh Geddamuri Sr. ""Happysan""",20080107,39,4.564102564102564,105.61538461538461,115,15,100
A39U6GDOK9HEYP,John,20060525,33,4.0,106.93939393939394,103,54,49
A39U8I1YS5ZCP8,Christopher Cobble,20120926,23,4.608695652173913,80.95652173913044,8,0,8
A39UA5WK18IY01,manfrengensen,20080313,21,4.476190476190476,90.66666666666667,72,9,63
A39UUAA10U71AM,John Q,20130511,24,5.0,34.583333333333336,4,5,-1
A39WALMR3G46FU,ray,20121213,27,4.444444444444445,69.55555555555556,10,14,-4
A39WT88YZXIJTB,Kmill,20140206,31,4.161290322580645,35.58064516129032,11,3,8
A39WU7E2QYISCH,PMC,20110524,35,4.857142857142857,32.2,11,2,9
A39XCO0TG2J6R3,nick,20120124,21,3.1904761904761907,386.76190476190476,104,63,41
A39XSKZ81YPLNX,Grizzz,20091114,24,4.541666666666667,92.79166666666667,54,6,48
A39YXYQWARRFEV,Horace'sWorld,20081203,26,4.346153846153846,161.76923076923077,64,12,52
A39Z4OU2C7ENWH,Dave C,20091204,26,3.923076923076923,131.0,86,15,71
A3A0DX3Z1SYNR5,"FBledsoe ""Silver Smith""",20100707,23,3.6956521739130435,211.3913043478261,105,22,83
A3A0KPQ1458501,"MaxVideo ""maxvideo""",20030919,22,2.9545454545454546,339.72727272727275,648,77,571
A3A0RFP8AL9GXO,"Edward Murdoch ""Renaissance Man""",20090115,30,4.166666666666667,85.03333333333333,100,23,77
A3A15L96IYUO6V,Michael Smith,20000519,64,4.203125,290.828125,196,60,136
A3A1OA237FOZFK,#1 Amazon Fan,20070721,42,4.166666666666667,268.9047619047619,149,25,124
A3A2XQ34N6VXZ1,Mike Callery,20120801,35,4.114285714285714,53.542857142857144,2,17,-15
A3A3F5N7NZCVMT,tightsandtea,20061125,33,3.878787878787879,258.5151515151515,158,13,145
A3A3MX94U0QVW3,Rick,20100923,27,4.592592592592593,59.407407407407405,16,3,13
A3A4ZAIBQWKOZS,Stephen M. Lerch,20060828,216,4.657407407407407,463.26851851851853,2021,246,1775
A3A57GX8FJ4QNQ,"MrBios ""PaulC""",20060112,37,3.7567567567567566,261.4864864864865,398,29,369
A3A5ULY7Q442LX,K. Kellogg,20101027,26,4.153846153846154,275.5,27,13,14
A3A5XNAM3ZW7Z6,"John ""Kula Kine""",20100605,26,3.9615384615384617,165.73076923076923,33,23,10
A3A6H8SFKSO9ZC,"Daniel B. Glover ""MadCow""",20090402,25,3.92,125.72,66,9,57
A3A6WEJOO0RJIQ,"Suzie Q ""Whytehouse""",20090819,21,4.857142857142857,24.333333333333332,0,3,-3
A3A8BQ0NVIUCRM,Roger,20061031,44,4.2727272727272725,593.8863636363636,298,131,167
A3A90CELVLOUP6,"Nanciejeanne ""Enjay""",20030428,39,4.717948717948718,263.4871794871795,91,22,69
A3A93JDI1CFDI1,Alf,20140613,34,4.117647058823529,53.970588235294116,8,5,3
A3ADKW0YREZD52,,20110111,32,4.28125,108.6875,27,4,23
A3AEDUJ7MXBNEX,"Sui Lin Chee ""Sui Lin Chee""",20050308,23,3.782608695652174,337.7391304347826,245,41,204
A3AEM8EMBWPQFX,techie,20110820,23,4.173913043478261,94.8695652173913,2,0,2
A3AG5QAT8L0I3R,J. Maxon,20071216,51,4.078431372549019,442.3921568627451,484,44,440
A3AGQAXTX6VRJ3,"D M Pax ""Kahuna""",20080105,40,4.35,349.475,115,40,75
A3AGSFLNNIFKNJ,"Benjamin M. Bethel ""Owner/General Manager - T...",20051126,43,4.116279069767442,199.4418604651163,313,171,142
A3AGTCQ1OYJGIP,"BK BAZHE ""writer, poet, & artist.""",20080814,42,4.619047619047619,36.595238095238095,24,59,-35
A3AGWRMHKLFLWR,"H. Sapiens ""Amanda""",20080418,33,3.878787878787879,283.6969696969697,114,27,87
A3AHDR4F2J7YXX,"Caliaha ""Caliaha""",20081205,36,4.361111111111111,289.30555555555554,73,22,51
A3AI3NGZWBVMF2,Chris Spurgeon,20101217,28,4.821428571428571,95.53571428571429,22,0,22
A3AI7RIH70YXAI,Joseph Nocella,20100214,21,4.190476190476191,81.42857142857143,44,32,12
A3AJ7JPRPK0IGR,T. Parks,20110612,25,4.28,209.72,22,2,20
A3AJPG967QETOU,Margarita Ramirez,20080621,24,4.458333333333333,39.083333333333336,12,1,11
A3AK8XN3938ZHE,Patrick Landy,20111028,24,4.708333333333333,71.5,8,3,5
A3ALH2Q3HWGZNG,Dr99,20110318,30,4.3,52.93333333333333,11,5,6
A3ALIYSLFFNT8P,Jim Jamesson,20100227,34,4.264705882352941,71.97058823529412,15,6,9
A3ALYCCIAB7FV5,Shawn Ramirez,20130110,22,4.681818181818182,40.63636363636363,9,4,5
A3ANGWW62RQBHS,Richile,20100216,27,3.2222222222222223,83.88888888888889,24,82,-58
A3ANRNLZ2LVM8J,Jackie Hebert,20110205,39,4.128205128205129,161.35897435897436,6,4,2
A3ANW3GC7TADUF,barbara cooper,20130607,27,4.777777777777778,78.88888888888889,29,4,25
A3AOB0VF6H0IF4,Daits,20100925,33,3.909090909090909,143.4848484848485,30,14,16
A3AOCR7H4IQY4D,Gilbert Chan,20130116,24,3.875,88.75,12,1,11
A3AOPVQ7EZHTWA,"frankp93 ""frankp93""",20100514,22,4.2272727272727275,335.27272727272725,44,16,28
A3AOUCF6XH0XE4,JSutherland125,20120620,25,4.24,105.36,13,7,6
A3AP2MA7YIWA4F,"RickG ""Rick""",20091017,39,4.435897435897436,40.12820512820513,9,5,4
A3AP96RMBZWYBY,SameOldStory,20110430,32,4.6875,272.90625,35,4,31
A3AQO91DYWF8R0,Seth Daniels,20111222,34,4.676470588235294,121.05882352941177,26,7,19
A3AQSJRSOU03C5,LMN,20070601,22,4.636363636363637,43.90909090909091,50,27,23
A3AQVLV3RP7R2L,"tipstir ""My Professional Review""",20081013,26,4.0,389.53846153846155,148,66,82
A3AR4LD2A9WNX3,"Marshall Masters ""Your Own World Books""",20040611,40,4.275,87.125,119,31,88
A3ASWULTGOS3CF,Richard N. Barg,20070524,22,3.772727272727273,165.1818181818182,152,34,118
A3AU9P1UAKRE2X,"M. Stern ""Shutterman""",20120606,24,2.4583333333333335,138.0,19,19,0
A3AUA3XA2X02VQ,Amazon Customer,20110716,38,4.894736842105263,61.28947368421053,26,7,19
A3AUL23GMCOP2A,Andrew S. Rogers,20060101,30,3.933333333333333,229.26666666666668,32,24,8
A3AUR4JFEJNXDY,anthonyg,20081119,22,3.5,290.8181818181818,35,13,22
A3AVD6J42P43VH,"J. Silberman ""jsmail951""",20040719,40,4.9,101.9,71,7,64
A3AVJCB1ZD6ZY5,R. Kyle,20071204,52,4.115384615384615,285.3076923076923,184,51,133
A3AVSGDYKZMCOX,chriek,20090529,30,4.066666666666666,123.3,127,79,48
A3AVXHU880YWQY,"Kevin C. Fairdosi ""Kevin""",20140106,21,4.0,120.76190476190476,10,2,8
A3AWB202EB076E,Cuffy,20120719,21,5.0,108.38095238095238,10,2,8
A3AWRXCTWQAHRK,DANAL,20090109,34,3.735294117647059,36.35294117647059,22,15,7
A3AWV00ZU7MSK1,"Succinct  Reviews ""Pirulina""",20090212,30,4.333333333333333,156.5,114,28,86
A3AXGDUO49R147,James C. Westland,20110401,25,4.64,157.32,146,10,136
A3AYF9CD4PXDJR,"E. Orchard ""I love lamp""",20030601,29,3.9310344827586206,321.0344827586207,289,26,263
A3AYSYSLHU26U9,Amazon Deity,20080527,231,4.324675324675325,277.6320346320346,2144,198,1946
A3AZ5LDRPW19VM,LVMoxie,20110225,23,4.217391304347826,90.17391304347827,24,9,15
A3AZI828WJN1CD,"Becky in NOLA ""Becky""",20110622,47,4.340425531914893,164.5744680851064,22,0,22
A3AZUX1EW379D0,M. Nolan,20100116,42,4.190476190476191,40.476190476190474,6,7,-1
A3B0HUYVGFCV46,KabutoCub,20110916,27,4.555555555555555,76.48148148148148,22,3,19
A3B1360JOYS0GJ,AccioFirebolt,20101201,26,3.3461538461538463,262.2692307692308,159,54,105
A3B20R4ZAH0Y2Y,"Dave Millman ""davemill""",20040912,69,4.36231884057971,257.7536231884058,514,78,436
A3B3DPD8GHIN0B,B. Austin,20071127,25,4.12,196.04,293,49,244
A3B3HBKN6PR2N7,Electronicbuff,20110825,22,4.636363636363637,307.0,385,14,371
A3B4N0MZFYJWN8,Kiran Maharaj,20091024,21,4.476190476190476,68.85714285714286,13,0,13
A3B4O5GR3AKS8V,Rowdy Tenor,20120523,21,4.428571428571429,87.52380952380952,5,3,2
A3B5E90IEV2PW5,"Gardening Girl ""Bonnie""",20081010,22,4.2727272727272725,80.45454545454545,35,3,32
A3B6TOMVGHAJTP,"FreddyMac ""FreddyMac""",20071228,25,4.6,54.56,12,2,10
A3B7NBM01191CF,rawtimes,20110430,41,4.463414634146342,83.21951219512195,11,9,2
A3B9EOUXZ494CL,C. Clark,20111226,33,4.484848484848484,163.87878787878788,178,31,147
A3BA9CAL1VYLKL,,20101026,24,4.666666666666667,38.958333333333336,32,3,29
A3BACUOZV1M0WM,L. G. CHARLOT,20060610,76,4.5,565.4342105263158,675,40,635
A3BAOIC7JMCY6R,"RPK ""Professional Shark Tamer""",20060223,37,4.351351351351352,226.97297297297297,65,25,40
A3BAXJF5NCZEDZ,"Bjudo ""BB""",20070512,34,3.735294117647059,128.64705882352942,53,11,42
A3BBCDCHC5U1VK,CAWireless,20030925,28,3.9285714285714284,252.53571428571428,355,20,335
A3BE4FT3VKBJ52,sc10,20131113,24,4.5,49.458333333333336,7,5,2
A3BFDEBT5IV4UN,"Dianne E. Socci-Tetro ""Never Judge a Book by ...",20090703,43,3.7674418604651163,256.83720930232556,557,29,528
A3BGYK1ELD652P,James Cook,20100824,28,3.7142857142857144,92.96428571428571,13,17,-4
A3BHMLC4E0GOLC,Dennis Wilcox,20070519,23,4.3478260869565215,51.30434782608695,32,9,23
A3BHSG5R5NGKWK,T. Sweny,20110914,28,4.535714285714286,127.07142857142857,16,6,10
A3BI8BKIHESDNQ,L. J. Cunningham,20121228,39,4.666666666666667,51.333333333333336,7,13,-6
A3BIR2418I0M3N,"BigJohn ""Big John""",20120801,29,4.655172413793103,29.551724137931036,2,2,0
A3BK450R9P94FX,Trevor,20120806,27,4.518518518518518,46.888888888888886,29,7,22
A3BKNXX8QFIXIV,"J. Finkel ""Jack of Trades""",20070919,84,4.428571428571429,301.7738095238095,419,66,353
A3BL87QHIEQ1NE,J. Weber,20060221,23,3.652173913043478,183.52173913043478,782,46,736
A3BLXBZ1I82B5K,cac22,20130111,22,3.909090909090909,168.4090909090909,43,19,24
A3BMC6FKX00U4H,Mastedon,20110820,25,4.88,157.64,19,3,16
A3BMK3DZDH0N6Q,TechMSS,20040503,32,3.375,255.6875,435,71,364
A3BMUBUC1N77U8,ahoffoss,20110115,39,4.589743589743589,90.2051282051282,42,2,40
A3BNMHRW2R35LK,"S. Peterson ""theswedishchef""",20060630,73,4.205479452054795,115.72602739726027,189,58,131
A3BOVI9G971LA7,Benjie Urbina,20070518,27,4.037037037037037,96.92592592592592,158,59,99
A3BPW1LXX5ALUV,Kevin S,20130123,28,4.392857142857143,66.39285714285714,14,9,5
A3BR71UJ21V9A4,"Marty d'Fried ""gadget geek""",20050105,36,4.361111111111111,152.19444444444446,50,10,40
A3BRMNYJHD5AT3,"Ellen C. Maze Sallas ""The Author's Mentor""",20120425,21,4.428571428571429,84.9047619047619,55,12,43
A3BSP0ZXLGJZK9,Joey,20120609,24,4.708333333333333,46.166666666666664,30,3,27
A3BTBIV6N9BZFR,Sam Moss,20110414,45,4.511111111111111,138.77777777777777,16,9,7
A3BTDFZI3FT6I7,"M. & S. N. ""Bargain Shopper""",20110117,21,4.714285714285714,67.95238095238095,6,4,2
A3BUNHF07TGZS3,Nunya,20050831,40,4.7,39.075,15,3,12
A3BVN2QBNPBHCR,Lincoln,20060320,103,4.631067961165049,280.50485436893206,3125,244,2881
A3BVSAZREDP9RH,WolfPup,20020503,34,3.7058823529411766,529.0294117647059,1575,207,1368
A3BXFJTHB5MVPG,Lee R. Chumbley,20120928,21,4.809523809523809,46.04761904761905,16,3,13
A3BXJI0FZX0TET,David Mark Engerson,20130213,22,4.363636363636363,78.0909090909091,5,31,-26
A3BXSR4ZFZS72V,RC,20131223,27,4.481481481481482,52.77777777777778,4,3,1
A3BY5KCNQZXV5U,Matenai,20020321,44,4.204545454545454,147.63636363636363,181,32,149
A3BZTID005K1WT,Printer User,20060417,22,2.3181818181818183,174.36363636363637,137,21,116
A3C08BZRVV500V,vrystaat,20051201,23,2.4347826086956523,103.52173913043478,65,152,-87
A3C0HQ4CIVQMND,C. Carlson,20060922,23,4.521739130434782,156.08695652173913,38,3,35
A3C0TQBK5GWKX9,"Dave R. ""Mr. Critical""",20070705,21,4.238095238095238,170.42857142857142,99,15,84
A3C14XYDRWUWQZ,"Big perm ""WW""",20101226,28,4.642857142857143,35.92857142857143,18,0,18
A3C156QETFSYHH,"Sharon L. Jones ""sljones""",20110930,30,3.8333333333333335,117.53333333333333,60,27,33
A3C1QYGEET3BVY,PC Mountain,20080909,22,4.136363636363637,153.5909090909091,52,14,38
A3C3TEMF8OMCRC,Tony,20120103,21,4.809523809523809,48.23809523809524,2,2,0
A3C4LUVT109T55,John J Novak,20130115,22,4.545454545454546,42.36363636363637,2,1,1
A3C50S1M9MI2UI,Moe Priell,20080807,35,4.914285714285715,58.34285714285714,42,2,40
A3C5EKV4LKGOU,Reizero00,20121111,25,4.68,94.24,16,6,10
A3C5K8B0R0F3WR,S. Dicken,20070323,27,4.518518518518518,266.962962962963,191,5,186
A3C5WTJO996F0X,"E. Nathan ""Zen Knitter""",20060309,21,4.476190476190476,114.95238095238095,29,1,28
A3C5ZTOPYEA60S,Hunter,20130619,25,4.48,114.28,176,166,10
A3C6CZC2JP67VK,"Jenny J.J.I. ""A New Yorker""",20081217,39,3.6923076923076925,139.05128205128204,52,15,37
A3C8H43HI6ODOA,"J. Smith ""scientist""",20071218,28,4.607142857142857,95.71428571428571,42,5,37
A3C8NRC6HQZATS,"WALLEYE22IN ""WALLEYE22IN""",20090106,21,4.523809523809524,29.666666666666668,6,3,3
A3C96IWQ26Q46I,"ManicBobo ""Manic""",20130225,26,4.5,108.6923076923077,12,4,8
A3C9PDZ3LAI85E,GQ,20070215,44,4.409090909090909,125.45454545454545,297,56,241
A3C9Q3KTNNLJJ,SouthernAmazoner,20070509,33,3.8484848484848486,115.3030303030303,45,27,18
A3CA3RWZYJDWXE,BJ Fraser,20100717,22,2.8636363636363638,161.77272727272728,91,33,58
A3CA65NQPR5BP4,ijst2000,20120216,24,4.875,41.708333333333336,1,1,0
A3CBCVHIK3G76X,Debra Brinkman,20110615,27,4.555555555555555,174.14814814814815,48,9,39
A3CBKKEUYGAGPR,"Michael S. Despot ""mdespot""",20070310,24,3.9166666666666665,102.70833333333333,68,7,61
A3CC7AD7WVC578,Cushaway,20130412,22,4.863636363636363,59.09090909090909,6,4,2
A3CCU6W5UEUE6W,Dane,20100910,21,4.142857142857143,110.9047619047619,37,2,35
A3CDEI38WFOQ2Z,Eric Sternot,20120304,25,3.84,79.44,5,5,0
A3CDF86VUZ1PZG,R. Surber,20100215,25,3.56,284.64,42,8,34
A3CEUT263RNUDO,Vivek Gupta,20091123,66,4.212121212121212,154.6818181818182,114,28,86
A3CFT1FLNSZ9VG,G. Kroll,20100925,42,4.642857142857143,75.28571428571429,40,15,25
A3CFU12GS5CZCN,"Trent Gillespie ""Trent Gillespie""",20100108,42,4.214285714285714,49.92857142857143,13,0,13
A3CG6YLYZJXQG4,"Tracy Rowan ""dargelos""",20010103,36,4.0,242.52777777777777,110,25,85
A3CG788F217SCT,MacTrades LLC,20130430,23,3.4782608695652173,99.78260869565217,12,39,-27
A3CG93783LP0FO,"Yarii ""fifty shades of blonde""",20081011,181,4.248618784530387,303.0220994475138,3635,224,3411
A3CHFU80MSI4X0,Christian Rowe,20111208,43,4.767441860465116,49.51162790697674,20,8,12
A3CHIF3EHXCLA5,R. Smith,20081211,25,3.16,209.2,234,36,198
A3CHMHGSJSQ02J,Anon. A. Non,20081212,30,4.266666666666667,124.33333333333333,97,14,83
A3CIET1UO3G51E,Mark,20110327,55,4.2,59.27272727272727,36,15,21
A3CJ3DKELFXX59,TheR3alDanny,20110802,28,4.607142857142857,134.39285714285714,34,5,29
A3CJ7MHAS9IMAM,Dom Miliano,20020824,53,4.471698113207547,264.188679245283,434,37,397
A3CJC7K4QZBYW5,Josef H. Buerger III,20070125,25,4.04,74.76,37,31,6
A3CJOB7CHOSZUG,Robert K. Mertz,20080422,39,4.435897435897436,138.64102564102564,138,8,130
A3CK1XNRHTN402,"Jeri J. Steele ""Jeri J Steele, Pioneer Inform...",20001207,21,4.476190476190476,105.38095238095238,230,13,217
A3CKI6VEH0HBMJ,S. Faulk,20080210,47,4.680851063829787,273.4468085106383,411,40,371
A3CL82UITQJLWS,John Doe,20040311,23,4.478260869565218,212.52173913043478,289,97,192
A3CLWR1UUZT6TG,"FD Firefighter 121 ""Remember the 343""",20090904,48,4.458333333333333,87.83333333333333,72,93,-21
A3CLWZGMC7M9Z1,"Hippie2MARS ""Hippie2MARS""",20080603,27,4.074074074074074,103.77777777777777,62,43,19
A3CMO216CWOF5N,jr_Tech,20060308,43,4.069767441860465,165.1860465116279,736,34,702
A3CNV3BDG5E5DC,Bruce Bevitz,20071223,29,4.206896551724138,81.93103448275862,29,11,18
A3COVLWESJ2QIJ,Archman,20111103,28,4.821428571428571,115.71428571428571,25,0,25
A3COXRUY6JPML5,medhchang,20070810,44,3.8636363636363638,141.54545454545453,99,15,84
A3CP1WGNTOSKDA,"Tim Naff ""Tim""",20060928,38,4.552631578947368,896.5263157894736,906,38,868
A3CP2IPFYP6B2I,Jose,20101210,28,4.964285714285714,23.285714285714285,0,0,0
A3CP3J7OEGQMD5,"TMCLEN ""tmclen""",20110729,42,4.166666666666667,36.976190476190474,21,8,13
A3CQHZQ352LKAL,"Eric G. Johnfelt ""Eclectic Collector""",20120603,23,4.521739130434782,104.47826086956522,41,9,32
A3CRJRGALQTSFL,Miguel Cruz,20130226,21,4.619047619047619,90.14285714285714,3,1,2
A3CRO2C5FNIXDC,James DeMichael,20130514,29,4.310344827586207,41.724137931034484,8,3,5
A3CSYCBJDE0UW,Mr.Buyer,20120605,25,4.24,27.2,5,7,-2
A3CSZGXOQMPY3P,"Jonathan Morales ""deitiphobia""",20080409,26,4.461538461538462,230.15384615384616,72,14,58
A3CTI2ARGG2T7X,"B. Williams ""&#34;We must be the change we wi...",20071013,28,3.892857142857143,203.96428571428572,17,8,9
A3CU0QL4C4LAA8,"James Korsmo ""developing theology""",20110616,21,4.238095238095238,283.1904761904762,119,25,94
A3CU7BX8LGW86S,Craig Niemeyer,20130604,29,4.9655172413793105,46.6551724137931,4,1,3
A3CU8A5WNQBKYF,Carl D. Mcnair,20130820,21,4.761904761904762,103.47619047619048,7,1,6
A3CVC8TCHFFDK8,retired teacher,20081226,32,4.53125,95.5625,34,9,25
A3CVD09ZSLUHD5,Sherry,20110405,28,4.75,206.07142857142858,126,9,117
A3CVMCBTBQ7R79,spl42,20130513,27,4.185185185185185,74.77777777777777,7,2,5
A3CW0ZLUO5X2B1,"35-year Technology Consumer ""8-tracks to 802.11""",20020504,198,4.217171717171717,245.81313131313132,1011,76,935
A3CW5EHY41TCH1,Jason,20100102,22,4.181818181818182,87.36363636363636,15,6,9
A3CWEK9HY2VPDL,J. Green,20071210,31,4.387096774193548,251.03225806451613,74,26,48
A3CWRKJTB2SEQS,Careful Reviewer,20040810,21,2.2857142857142856,145.85714285714286,665,91,574
A3CWVTH1M1ZP85,"daemon ""DMen""",20090427,33,2.606060606060606,134.27272727272728,57,77,-20
A3CY3CFCS553FZ,Darryl,20110105,22,4.409090909090909,207.3181818181818,26,4,22
A3CZ2ODWJ0HTHV,"T. Clifton ""Techie Tony""",20100503,21,4.190476190476191,563.047619047619,24,4,20
A3CZ8FSR0VWSR5,Amazon Customer,20091020,21,4.809523809523809,51.857142857142854,6,0,6
A3D01HLSUFEZQY,"H. Hatje ""Photographer""",20090913,43,4.465116279069767,251.41860465116278,124,22,102
A3D035KQL9KQFK,Shawn Stiner,20121207,29,5.0,47.0,2,0,2
A3D0HMC6RQT0N0,J. Flood,20080409,40,4.425,107.375,103,25,78
A3D0MT6MH2RTUU,"Amazon Customer ""Computer DOC""",20070715,26,4.653846153846154,38.11538461538461,76,3,73
A3D0Q4W0PH6DBY,James K,20110330,28,3.7142857142857144,298.60714285714283,145,15,130
A3D0UM4ZD2CMAW,Mauro serrano,20120801,93,4.978494623655914,159.0752688172043,71,17,54
A3D0VOQYPJGGL6,"Mike S. ""mikescr""",20110725,22,4.181818181818182,93.13636363636364,45,5,40
A3D1393GR3SH2M,"John McQuay ""Photographer, Videographer, Shooter""",20111008,27,4.333333333333333,122.81481481481481,23,1,22
A3D1TZH619NKHN,In the AmaZone...,20080117,60,4.333333333333333,227.73333333333332,84,13,71
A3D2CX7DNQW6TR,J. Patterson,20090706,22,4.681818181818182,149.27272727272728,22,0,22
A3D2LLNMKDAJOD,Samara McDonald,20110311,23,4.3478260869565215,90.95652173913044,29,4,25
A3D2PJC9CF87WP,IA,20020808,29,2.3793103448275863,84.10344827586206,259,279,-20
A3D2VIUT2HWP0Z,"Santeria ""Son of Tazz""",20021022,67,4.447761194029851,280.1194029850746,131,85,46
A3D36ARA7L7MII,L. S. Ruiz,20130130,27,3.925925925925926,30.0,6,4,2
A3D3EFG4XMO1XG,Jeffrey B.,20121212,23,4.608695652173913,59.391304347826086,9,0,9
A3D42ZX96FA6EW,Risenheart Consulting,20110324,23,3.217391304347826,47.0,3,3,0
A3D44VGIO6RX6R,Marilyn,20061113,23,4.434782608695652,86.17391304347827,24,31,-7
A3D4CR4PPINT7P,John Hamm,20110706,41,4.829268292682927,71.8780487804878,12,5,7
A3D5B2CBFNJB0K,ut158,20060311,53,4.150943396226415,444.3018867924528,268,47,221
A3D6OHGHXN95AS,William Jackson,20010125,22,4.818181818181818,84.77272727272727,56,9,47
A3D6OI36USYOU1,Ghenghis,20050305,57,4.12280701754386,182.8421052631579,740,47,693
A3D7BGK0P5QY0X,Neil E. Isenberg,20100816,46,4.1521739130434785,947.4782608695652,632,37,595
A3D822N1K2IAQD,Kenneth Stuart,20021217,65,4.107692307692307,324.4923076923077,352,62,290
A3D9JA10YPDHJ1,mattmkett,20111007,23,4.521739130434782,155.82608695652175,5,8,-3
A3DBW5ZEQIWVEY,TomT,20061205,22,3.8181818181818183,183.27272727272728,153,25,128
A3DCX8SNP4K3ON,Steve Williams,20100927,39,4.82051282051282,149.35897435897436,29,5,24
A3DDDXG42DOA0U,MAGstar,20130121,27,3.888888888888889,87.70370370370371,13,3,10
A3DDPLYMNIVED0,Mo,20110521,24,4.375,40.125,5,11,-6
A3DECRYWZZM0SO,KendoPt4,20130227,36,4.416666666666667,83.91666666666667,9,1,8
A3DGJMO6VPG6FJ,Wendy & Jeff S,20100409,82,4.036585365853658,307.2073170731707,967,60,907
A3DH53FPYSP9E,Media Man,20110614,38,3.9473684210526314,362.92105263157896,268,41,227
A3DHJ0UCEKRU93,M_Six,20030110,21,4.904761904761905,84.42857142857143,43,5,38
A3DI391K4GAI7Q,"A. Taylor ""Music Addict & Tech Junkie""",20020302,35,4.542857142857143,156.68571428571428,119,16,103
A3DIEBU257KDW9,Term8r,20060503,31,4.516129032258065,212.67741935483872,217,32,185
A3DIS5O83SQJWW,"Amazon Customer ""geekacres""",20050831,38,3.8684210526315788,199.3684210526316,41,9,32
A3DJRNEMOM1XF,"Amazon Customer ""Kevin""",20070717,32,3.78125,128.5,1099,186,913
A3DKP8M0GSP8UK,Justice for Trayvon,20080911,26,3.8846153846153846,154.30769230769232,321,23,298
A3DL29NLZ7SXXG,mike,20120211,23,5.0,54.73913043478261,95,32,63
A3DLK8Q3Z5FOY0,"John Salazar ""I do NOT review books, stop ask...",20080503,22,2.9545454545454546,576.0909090909091,196,51,145
A3DLSQMJRNDQKA,ZechariahB,20130323,24,4.416666666666667,67.58333333333333,15,13,2
A3DN0FLRNIRV6C,M. Bose,20130103,21,4.619047619047619,41.95238095238095,4,1,3
A3DNITI540RV1C,"Marc B. Blake ""Oh My Word""",20130718,22,4.363636363636363,60.31818181818182,8,21,-13
A3DO8CTP2VKXWH,Christopher J. Thibeault,20120905,29,4.310344827586207,115.37931034482759,13,8,5
A3DOPYDOS49I3T,Confucious,20070819,98,4.887755102040816,143.5204081632653,90,32,58
A3DPDUFRTXKAMI,"Thomas Rauk ""Red Lobster""",20110711,21,4.761904761904762,174.52380952380952,110,6,104
A3DQKTQVK7ZCCD,drp103,20061028,31,4.709677419354839,313.80645161290323,106,5,101
A3DQWFWINN3V5A,David A. Lessnau,20030720,42,4.190476190476191,397.42857142857144,706,71,635
A3DRT9IRH63ZHB,Michael Morgan,20051128,35,3.8285714285714287,244.97142857142856,2114,106,2008
A3DSXJDE6PAXHZ,"Robert K. Harvey ""BobH""",20080224,29,3.896551724137931,104.62068965517241,45,15,30
A3DTSC80W9RNB9,"Irv Haas ""dvdirv""",20070412,35,4.285714285714286,200.57142857142858,1246,109,1137
A3DTVMQGMNLX26,SroseO,20121026,23,4.3478260869565215,77.1304347826087,5,1,4
A3DTZG5S4S7AGI,CFI Esq.,20090423,23,3.3043478260869565,79.30434782608695,70,28,42
A3DU1OH7U1DJ71,Camera Kid,20130417,27,4.777777777777778,51.370370370370374,5,4,1
A3DUWATQEKWLTY,njrapid,20130803,44,3.1818181818181817,55.11363636363637,10,13,-3
A3DWI9EOW73N23,Gerald,20100123,42,3.9285714285714284,97.42857142857143,58,12,46
A3DWJPNIMV9PMG,G. Mark Stewart,20121007,22,4.7272727272727275,40.63636363636363,10,2,8
